text,sentiment
totally unsurprised dave isnt coming back 10 annalisa wrong opposite big warm mellow dave,negative
got back im absolutely exhausted 5 hour work,negative
early mondaygreat rainy mondaynot great,negative
wonder end hay,negative
iphone opening downloaded apps thing forgot cord home,negative
feeling today way stressful,negative
gah money least bakugan,negative
omgthe heater room day school boiling,negative
ugh im cry writing rant tumblr,negative
even better kapsel cha dy nulis note spertinya gw ga ditag cuz g ada notificationnya huhu,negative
anyone yucky new throwback pepsi mountain dew yet plan keeping around drinking,negative
ashley getting sick ugh im losing voice nooo,negative
dont like dentistthey make gum hurt,negative
ugh fricken internet like 0 work without want back college connection,negative
im home phone died thou,negative
problem sending image twitterberry mine doesnt want work,negative
world make sad,negative
missing everyone,negative
im gonna fail test miserably history,negative
website gave virus opened window kept popping,negative
sarcy usual,negative
foot really hurt,negative
sooooo dropped phone dont text tweet im currently banging face spike covered poison ivy infested wall,negative
nobody love twitter,negative
lmao camping water shower well water smelt nasty,negative
dont think vote anymore tried,negative
bother celebs eh cause almost like talking,negative
im inclined think stupid,negative
heard youre away miss look forward tweeting return,negative
rehearsalgonna miss game please keep updated go nugget,negative
thats bummer havent got one yet waiting year grrrrrrrrrrrrrrr,negative
right im jealous wish gangsterrrr pant like grandma,negative
ah hate happens race erase m week going,negative
long day matinee evening show sad tomorrow last ever welsh college show,negative
ouuhh dont cry feel sad right,negative
snotty nose poorly chest good,negative
never answer,negative
home work todayson sick,negative
nbooklife heard seems overreaction,negative
bad im work,negative
annoyed,negative
girl ooc sorry keep missing,negative
weekend abouttttto suck,negative
dont mind sam liked kate dont like chris he smarmy,negative
miss u ceddy,negative
got copy yesterday although right im digging scala cant read yet,negative
found friend dad passed away yesterday,negative
horrible experience dentist crown made doesnt fit right wont fix give back money,negative
dont count,negative
weekend sunny got another puncture,negative
rhinitis boohooo poor nose,negative
music aah stopped getting update home page sadddim guna refollow worked tswift,negative
darn go whole weekend without em,negative
headache cold,negative
hungry dont appetite,negative
monarchy gonna bleed u dry nothing slave pig dc dont reconize country anymore,negative
ok getting pink stripey one subtle im bit bored floral print ok,negative
haha suck actually mine worse mine ft math eww,negative
sooo tired wish time nap work,negative
cant sleeeeep miss long hairrr,negative
stayn home school sick doc say bronchitis,negative
yummmm make sure u leave 4 im home cleaning working mad hard,negative
know list miss bc conflicting plan go,negative
work depressing hell want someone fukin come holiday august,negative
back work warm today,negative
miss,negative
wow feel like ish really feel bad ignorent aholes wont overturn prop 8,negative
worried arabelle tweet please text,negative
hmmyour blog wont let post comment,negative
im backkkk hungry hell havent ate today,negative
feel depressed couldnt save thanks nothing,negative
sure wish mind could enter box called nothing men brain wont go exhausting,negative
sorry couldnt get projector working windoze laptop ton people came afterwards saw live,negative
back home hmm rly going miss boo 2 day like wtf,negative
long day office tiring week,negative
im sorry andrew wish something could,negative
hmmm whole body feel sore,negative
im tired think imma go bed,negative
cry cant believe lost chat,negative
gonna able talk,negative
ohh realized still talking b like dat time,negative
cant wait get hand new blackberry one dying,negative
14 hour later still drunk drive shame letting drink much peak spirit right,negative
know really wanna stuff im school next week ill free day week ill hit u,negative
little booboo sick,negative
omg woke sleeping 3hrs arm aching hurt bad,negative
smell badly garlic,negative
aaaaarrrrggghhh huge spider towel pile cry glad kerbear isnt sorry mum cant bring rest,negative
daisy got attacked another doggie park,negative
well completely lame im sorry dude,negative
watched one day middle playing really doesnt hold,negative
im sorry dont wanna cuz u act u turn right around ignore,negative
found want able go see daddy tomorrow leaf ty activity tomorrow morning suck,negative
missed match game tonight hope make tomorrow night,negative
guess 2448 hour maintenance im sad miss friend,negative
cant mix match dumb drive,negative
feel u sooo close hard cant point ugh,negative
feel like saying happy belated birfdayy im month late,negative
unfortunately heffas decided take impromptu mall trip without telling,negative
look like diamond ball,negative
ugh worried math test,negative
bsg might made cry,negative
fall asleep didnt get see jonas brother web cast still tierd,negative
would like nutella none,negative
dont think im well time weekend,negative
leg broke waiting untile go,negative
really stop relying family say going get lunch,negative
seriously guy wanted kick monday starwarswithaddedpants spam really,negative
jean think get state theyll probably still touring wont dammit,negative
hah yeah bad gonna lie fun,negative
curse firewallproxy server restriction wait get home,negative
bored home,negative
oh please wanted complete unfinished tweet 5 tweet cropped tweet look dorky,negative
cable signal messed im missing ghostwhisperer news hurt toe cold like hot weather,negative
