text,sentiment
 awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye,negative
someone WOULD give a speech about loved ones in the hospital. Stupid COMM class,negative
i miss dooooooodddddiiiieeee,negative
"Warhammer 40k: Space Marines `officially` announced, only for 360 and PS3.  No luck for PC gamers",negative
__  im so sick  I fell over last night outside coz I was putting something in the bin,negative
 the kid that got a second chance shudnt have. mowgli didnt. gutted,negative
Showered in ice-cold water. Sweating now. Means one thing: I`m sick,negative
"just got back from the ER... i cut myself while trying to cook a nice lunch  3 stiches on my right index finger, talk about ouchie",negative
agh! freaking out about going to Wales already! >< not packed!!,negative
"spray tan = fail on legs and feet. I`ve been scrubbing them and feet look better, but they looked awful this morning  Everywhere else = ok",negative
_RachineA oh so you said you good-byes and hugs  my dad left around 4 in the morning so I woke up to an empty house i`m pretty scared.,negative
 Can you ask Ryan why he stopped following me on Twitter,negative
I came home thinking that maybe there was something good to eat. Apparently not.,negative
UGH I missed the POTUS @ MY Five Guys!!!! 2 blocks from my house and 3 blocks from my job.  http://www.politico.com/politico44/,negative
aww i feel bad cause i dunno if nicole is in the city looking for me. she`s probably worried  srry hun,negative
"i wanna do something tonight, but that doesnt look very promising",negative
no so sad about that  i`m from MALTA have you heard about it ?,negative
 oh no!  i`m sorry. at least you`ll still be able to buy regular tickets and not worry about limits?,negative
 say hello to Marina Green ... couldn`t participate in Barcelona this weeken,negative
wants to go out tonight but cant get home,negative
Getting to play golf with our kickin` Leadership Team...I have a feeling they r gonna kick me on the golf course,negative
http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad,negative
 ia so much! i haven`t really been happy with any of cooks choices for singles.,negative
good 1km visible shot of TD one shows total decoupling of the low and mid level centers....this system is DEAD!! Waiting for the next one,negative
awww i`ve lost a follower i fail,negative
so sad that no friends everyday for a long **** time,negative
watching chicago.  honeyyyy im with you I miss me some hey arnold! and wild thornberrys,negative
soooo sunburnt  my mum was out earlier so i had to wait for her to get in and fell asleep on the trampoline for 2 hours in the sun (U),negative
"Or this, for that matter: http://bit.ly/SS6Yp  So jealous.",negative
It`s STILL not working!! Why not!! This is FRUSTRATING!!!,negative
has has an ok day with jo. She bit me and now its bruised.,negative
isnt going to the movies!! i got grounded,negative
" `erocka the ruler` i called you, but i see i gets the no love   whats up with that?",negative
"i miss him  ALOT but im not gonna talk to him, i HOPE",negative
" ohh, i`m watching my best friend`s wedding. it`s so sad..",negative
"No school, again. This time cuz im sick.",negative
 Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad,negative
  it sucks no matter where you are! I`m gonna freakin be late for work!,negative
 ha... I thought you would enjoy the Family Guy reference... and I`m more bored than you,negative
shakalohana week two of flat wavez no surfin,negative
" T, im sooooo bored right now",negative
 Sis...I dont think I will be up 4 2nite sadly  Im in alot of pain 2day & had bad nite...can we go out anotha week soon?****,negative
THIS twitter is driving me nuts...WONT LET ME DOWNLOAD A PROFILE PIC!! ...guess i`ll keep trying!!,negative
"reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason`s worth it:Matt, ...after that? i dunno",negative
Twitter is slowing me down today.,negative
"I did the dishes and I`m now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad",negative
 that and being so careless with her vocals.,negative
at panera for lunch  byyy myself  aww,negative
 this is sounding like the worst lurgy ever - the one that just won`t go away ..  ...are you ready for end-of-rope action yet??,negative
i have a headache,negative
" dont worry, i will. i HATE it when nobody comments on my pics",negative
"Is so freaking bored on the bus. Hate being poor, ???4.80 return for a 10 min train or ???2 return for an HOUR long bus.ipod has no battery 2",negative
 I don`t like the term 'partner' when it comes to relationships. It`s too business like so that`s my ugly word of the day,negative
tired as hell!!!! bed time from cara  nighty night twitter world..,negative
"just camee back from bowling, which i offiacial suck at",negative
Ugh! Plane delayed due to weather!  Stuck with another hour to kill.  http://twitpic.com/67xs0,negative
Watching Ripley`s Believe it or Not while eating=bad choice,negative
i m totally confused and bored.. my life must change!!,negative
 That`s the problem. DNS isn`t working  uTorrent and DestroyTwitter are working while everything else is down.,negative
 I ALWAYS miss out! I wont be able to commence in the foolishness til` the fall  But come fall I`ll be visiting!! YAY!!,negative
" but have you got , and twitted a link to it. No? Fail.",negative
Bored and lonely at work,negative
 i`m afraid im def. a product of the NRI Karan Johar generation- I`ve been watching a lot of classics this semester,negative
 miss you,negative
_Hall Is that why you aint answer my call? Thought we were homies!?,negative
tired as ****. it`s pissing down with rain. i miss summer,negative
"nervous about going out tomorrow, cos its the first time since my daughter was born, she`s 2!!! HELP",negative
 Omg same here! They hurt so much,negative
Wedding anniversary meal yest. - first 5* proper meal out with wife since Rohan born. She did well and only checked her phone 80 times,negative
not doing relay  oh well.,negative
 Is it possible to a have phobia of phobias? Afraid to look at list.,negative
saw a dead bird on my way to work!what a kind of day to start?! Poor little bird!,negative
Poor baby`s got his first booboo  that he caused himself LOL  http://twitpic.com/673vt,negative
 will the presentations be available online during the meeting?  The poster discussants are going so fast I can`t write fast enough,negative
"getting ready to start my work week, it`s so not TGIF for me!! It`s monday",negative
" No prob, skittles we always gonna have yall`s backs. The true sweeties dont play.. LOL But yea we just got heated. We sry",negative
"  Sadly not, no. They`re his colleagues and it`s a work party",negative
Its summer and no one has texted/called me. Im a loner,negative
 eeeeeeeeeeeeee i jealous sia i didnt get to seee,negative
 she is that`s why she never speaks to me in college i think  .....i might just stick to unzela...if hashim dosnt shoot me,negative
i`m so tired  of being sick ALL the time!!!!,negative
i have sore throat. that`s suck.,negative
 so you are like the rest of us on this miserable bank holiday.then LOL,negative
We`re going to panahra for dinner.  miss you guys.,negative
" LMAO shush. with my illness comes the joys of multiple mouth ulcers, and i think they are coming back  they JUST healed",negative
I missed the bl***y bus!!!!!!!!,negative
 not a fan,negative
 LOL freakinggg I worse a lookse shirt and shorts and sandals and it looks like its gonna rain outside  boo yahoo wearther,negative
"driving home,I???m so tired,had a bad day",negative
: to triste,negative
ScREW MY PHONE. ITS BROKEN. DONT BOTHER TEXTING.,negative
